path,indoor,outdoor,tidy,messy,moderate,object_count
crawledimg/baidu/raw/客厅-室内-生活-气息-真实/fb529c21ce8494ab5fb11bb5e0b04721f99c989b.jpg,0.262939453125,0.1741943359375,0.257568359375,0.253173828125,0.23583984375,8
crawledimg/baidu/raw/客厅-室内-生活-气息-真实/49b72d74c2bb716b59c1b437b47a2565b7fb5d5f.jpg,0.298828125,0.2032470703125,0.256591796875,0.28564453125,0.28857421875,21
crawledimg/baidu/raw/客厅-室内-生活-气息-真实/c4151a6dc65377e333ec085f03efbd33a2a3e74a.jpg,0.296142578125,0.194580078125,0.291015625,0.248046875,0.2340087890625,8
crawledimg/baidu/raw/客厅-室内-生活-气息-真实/72d1e55a95d66e24072d0433fde256caa4a01e24.jpg,0.307373046875,0.218505859375,0.26953125,0.274658203125,0.2705078125,20
crawledimg/baidu/raw/客厅-室内-生活-气息-真实/9aaa7ad5f233bf91a017586629be29c31592f5eb.jpg,0.27197265625,0.1895751953125,0.257080078125,0.266845703125,0.24267578125,10
crawledimg/baidu/raw/客厅-室内-生活-气息-真实/a312876d72b4927b1995d093d98418f6a5987863.jpg,0.262939453125,0.1904296875,0.259033203125,0.25732421875,0.25927734375,10
crawledimg/baidu/raw/客厅-室内-生活-气息-真实/233d7a68729d01fde3e87fd6abeb1a38f114075c.jpg,0.277099609375,0.1824951171875,0.2469482421875,0.2442626953125,0.250244140625,11
crawledimg/baidu/raw/客厅-室内-生活-气息-真实/d2187677ffdeda18caef450350ac5d0fefc104f1.jpg,0.274658203125,0.181396484375,0.2423095703125,0.25,0.2568359375,7
crawledimg/baidu/raw/客厅-室内-生活-气息-真实/6232090a2ba02108efc6e218b9174b67d55a2e86.jpg,0.284423828125,0.18408203125,0.26806640625,0.2491455078125,0.2386474609375,10
crawledimg/baidu/raw/客厅-室内-生活-气息-真实/7687dccc792554e0a41c6f66f2de56bd9bb323ae.jpg,0.289306640625,0.1822509765625,0.26904296875,0.25537109375,0.25390625,14
crawledimg/baidu/raw/客厅-室内-生活-气息-真实/b0d11976c89c317925f205eb2efa04e7fdf2a4dd.jpg,0.290771484375,0.1966552734375,0.2724609375,0.248046875,0.2529296875,14
crawledimg/baidu/raw/客厅-室内-生活-气息-真实/a007a98e488c693b054f1a44facc3d401bc69d88.jpg,0.282958984375,0.1954345703125,0.259033203125,0.2193603515625,0.2205810546875,8
crawledimg/baidu/raw/家居-室内-生活-场景-自然-光线/2c2c7ece23fd5100205e4dc35a9bf4184dc0bf3d.jpg,0.2822265625,0.223876953125,0.239990234375,0.2587890625,0.252685546875,34
crawledimg/baidu/raw/家居-室内-生活-场景-自然-光线/2acc00688ae974596cfaef0f83d6de9c0cb1050f.jpg,0.307373046875,0.224853515625,0.250732421875,0.2279052734375,0.263916015625,8
crawledimg/baidu/raw/家居-室内-生活-场景-自然-光线/25b6ba55520a348e11ae65ae7311506a8c0d240b.jpg,0.28076171875,0.1956787109375,0.272216796875,0.26171875,0.259765625,8
crawledimg/baidu/raw/家居-室内-生活-场景-自然-光线/0bb4974d8442c7f648c17d7fa782aa3f34d80d52.jpg,0.29345703125,0.2100830078125,0.27587890625,0.24462890625,0.25048828125,9
crawledimg/baidu/raw/家居-室内-生活-场景-自然-光线/e7ffee1dff5696ad8a5db5486c3da83718a12234.jpg,0.29736328125,0.245361328125,0.2464599609375,0.251953125,0.2493896484375,11
crawledimg/baidu/raw/家居-室内-生活-场景-自然-光线/2395ec4ae9634b0217b49e2f879b631857812a02.jpg,0.2607421875,0.19140625,0.296875,0.236328125,0.2283935546875,8
crawledimg/baidu/raw/家居-室内-生活-场景-自然-光线/e009eb187dcacc4c01395c051992ac106413b4e2.jpg,0.29541015625,0.1800537109375,0.273193359375,0.26318359375,0.256591796875,22
crawledimg/baidu/raw/家居-室内-生活-场景-自然-光线/a930b99569c19a16dd142c7a4f3dae12be3aae28.jpg,0.298583984375,0.195556640625,0.269287109375,0.24853515625,0.281494140625,9
crawledimg/baidu/raw/家居-室内-生活-场景-自然-光线/a4971fb38418db6af14b329a923f84e34f675c1d.jpg,0.27880859375,0.2125244140625,0.2548828125,0.2232666015625,0.23095703125,9
crawledimg/baidu/raw/家居-室内-生活-场景-自然-光线/a8456957ece1af255cd9cca33f456a08bd51a935.jpg,0.2578125,0.2015380859375,0.2332763671875,0.2188720703125,0.233154296875,6
crawledimg/baidu/raw/家居-室内-生活-场景-自然-光线/d46efce46309bf52eff29af60f19607685903a4f.jpg,0.259033203125,0.182861328125,0.2509765625,0.2125244140625,0.2232666015625,23
crawledimg/baidu/raw/家居-室内-生活-场景-自然-光线/aad1baaab16247ed7c3faa944e64e1bd27d52535.jpg,0.284912109375,0.2081298828125,0.272216796875,0.255859375,0.2607421875,30
crawledimg/baidu/raw/家居-室内-生活-场景-自然-光线/26c192798c5927739ccdf9fa58671c6e6c60a4d8.jpg,0.254638671875,0.19677734375,0.2261962890625,0.2181396484375,0.2161865234375,8
crawledimg/baidu/raw/家居-室内-生活-场景-自然-光线/7130ca1ca054f18de40f51e4afe3e0667978e110.jpg,0.296875,0.2218017578125,0.28759765625,0.252685546875,0.270751953125,12
crawledimg/baidu/raw/厨房-室内-桌面-杂物/7c56b20934214b3e821ade9528c80e4a407f5dc5.jpg,0.2125244140625,0.162109375,0.2410888671875,0.219482421875,0.22607421875,34
crawledimg/baidu/raw/厨房-室内-桌面-杂物/f92cb4bb16d5cf12a680619049766588fadf7487.jpg,0.2423095703125,0.1998291015625,0.220703125,0.2366943359375,0.2203369140625,37
crawledimg/baidu/raw/厨房-室内-桌面-杂物/1b547c7a8d0e076c34f1942a61788c3c22932610.jpg,0.191162109375,0.1500244140625,0.2548828125,0.2164306640625,0.210205078125,15
crawledimg/baidu/raw/厨房-室内-桌面-杂物/1d56ff053045b8245d84ed87df3524c7335c2744.jpg,0.189208984375,0.161376953125,0.218017578125,0.267578125,0.22705078125,10
crawledimg/baidu/raw/厨房-室内-桌面-杂物/5ff22a36c89dd4dd2614d3ba9d8e5827dd66a867.jpg,0.1917724609375,0.164306640625,0.260498046875,0.256103515625,0.22412109375,17
crawledimg/baidu/raw/厨房-室内-桌面-杂物/255c3725087358460ce81488191b0ba8535a195c.jpg,0.2059326171875,0.179443359375,0.2156982421875,0.21044921875,0.2222900390625,39
crawledimg/baidu/raw/厨房-室内-桌面-杂物/a4252f418c315d71d07248a8f86c9e7ecb641f6c.jpg,0.22216796875,0.1806640625,0.22802734375,0.22900390625,0.238037109375,14
crawledimg/baidu/raw/厨房-室内-桌面-杂物/65278899bd4613407202b65b6b397f478acd1891.jpg,0.2734375,0.18994140625,0.278564453125,0.2529296875,0.255615234375,9
crawledimg/baidu/raw/厨房-室内-桌面-杂物/f23568a68dcca7877bb76855d2b4139868a254b2.jpg,0.21240234375,0.1905517578125,0.26123046875,0.293212890625,0.26318359375,14
crawledimg/baidu/raw/厨房-室内-桌面-杂物/0ca58b7b0b6d9af1971fffd9e08b238d050fadd9.jpg,0.1932373046875,0.1669921875,0.24072265625,0.254638671875,0.2342529296875,8
crawledimg/baidu/raw/厨房-室内-桌面-杂物/bfac0473ae2da89dcbebc6f9b19badee749746a3.jpg,0.186767578125,0.150634765625,0.2342529296875,0.2344970703125,0.2115478515625,19
crawledimg/baidu/raw/厨房-室内-桌面-杂物/1975f27ebf5e50da986afc80d2fc453e9a253959.jpg,0.19775390625,0.160400390625,0.252197265625,0.2391357421875,0.206787109375,17
crawledimg/baidu/raw/卧室-室内-稍微-凌乱/517d4529dae8ec051b9200875d0c4e7e24ea125b.jpg,0.2149658203125,0.158203125,0.2452392578125,0.247802734375,0.20849609375,9
crawledimg/baidu/raw/卧室-室内-稍微-凌乱/99ff8353b2f2acd1ff67396c90ee54b425dcedfc.jpg,0.2467041015625,0.19482421875,0.2509765625,0.27587890625,0.248291015625,19
crawledimg/baidu/raw/卧室-室内-稍微-凌乱/cbba9978b09dcf5e0f64561bbdcd137d247a4aaf.jpg,0.2467041015625,0.180419921875,0.303955078125,0.282470703125,0.249267578125,25
crawledimg/baidu/raw/卧室-室内-稍微-凌乱/cd67ae9c969b214524e4ac829adc35908649b937.jpg,0.2470703125,0.196044921875,0.270751953125,0.271240234375,0.2490234375,10
crawledimg/baidu/raw/卧室-室内-稍微-凌乱/fd993399826669a5a9846ef77dc62575bdefa705.jpg,0.234375,0.1856689453125,0.2191162109375,0.2421875,0.2139892578125,9
crawledimg/baidu/raw/卧室-室内-稍微-凌乱/0363b2f9351ab812030bd03f1c26dd9aa264b52a.jpg,0.2293701171875,0.1727294921875,0.2318115234375,0.293212890625,0.25341796875,16
crawledimg/baidu/raw/卧室-室内-稍微-凌乱/a0f06ff0789ab6c98876357f24742509a8085847.jpg,0.207763671875,0.1859130859375,0.2314453125,0.26123046875,0.2274169921875,5
crawledimg/baidu/raw/卧室-室内-稍微-凌乱/05a07e779d95d0485636c4f040cddb40c0f294e7.jpg,0.193115234375,0.15673828125,0.205078125,0.275634765625,0.2303466796875,11
crawledimg/baidu/raw/卧室-室内-稍微-凌乱/78c32fe376aa0b81f061ec05819db26f22d0c028.jpg,0.2431640625,0.177490234375,0.22412109375,0.298095703125,0.263427734375,13
crawledimg/baidu/raw/卧室-室内-稍微-凌乱/5c1f11063e33a08aba20919ca326326fd2ab7bb1.jpg,0.2005615234375,0.16015625,0.234619140625,0.294921875,0.2366943359375,13
crawledimg/baidu/raw/卧室-室内-稍微-凌乱/449ed0dd6eb9c849bdeab2af70c71e3dd3fd8a32.jpg,0.2015380859375,0.159423828125,0.2105712890625,0.298583984375,0.2230224609375,9
crawledimg/baidu/raw/卧室-室内-稍微-凌乱/4d0ebf36545b67079b4c15bbd4f2a10332e71a48.jpg,0.2340087890625,0.1798095703125,0.267822265625,0.290283203125,0.249267578125,10
crawledimg/baidu/raw/卧室-室内-稍微-凌乱/c4c50718ce4cd71cd982f7da6cbcd6e768fac588.jpg,0.1953125,0.17431640625,0.197021484375,0.228271484375,0.190673828125,6
crawledimg/baidu/raw/卧室-室内-稍微-凌乱/baf0c610845dfd077fd4599dd1e3e45aad85ef02.jpg,0.2052001953125,0.16552734375,0.2347412109375,0.20947265625,0.1956787109375,5
